Палец;ДЗ-27С.01.004;;от отвала завода Колющенко;;
Палец;ДЗ-110АХЛ.01.008;;от отвала завода Колющенко;;
Болт СМД 8-1994(М8-6gх12);0;;М8-6GХ12.88.35.019;М8-6GХ12.88.35.019;Болт
Шайба  48.02.01;0;;от 50-26-570СП отдельно не поставляется;;
Прокладка;261255;;номер не известный;;
Кольцо;700-40-6082(700-40-6093);;номера не известны;;
Болт М10х55.58.019;0;;М10-6GХ55.58.019;М10-6GХ55.58.019;БОЛТ М10-6GХ55.58.019
Крышка;37-26-134;;комплектующие гидроциллиндра, отдельно не поставляются. Предлагать гидроциллиндр;;
Крышка;37-26-133;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Сухарь;26866;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Сфера;26865;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Болт М10-6gx75.58.019;0;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Упор ;37-26-126;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Крышка;26859;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Клапан;37-26-207СП;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Установка вентилятора;16-07-5СП;;расценка данной позиции прилагается ниже;;
Установка шторки;18-08-18СП;;давно снято с производства;;
Стяжка;50-20-32;;50-19-49;;
Болт М10-6gх80.58.019;0;;М10-6gх80.58.019;М10-6GХ80.58.019;БОЛТ М10-6GХ80.58.019
Кран;48-26-115СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Кран;18-26-290СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;50-56-121СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;18-56-113СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;21-09-115СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;50-60-202СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Кольцо;700-40-3106;;700-40-7221;700-40-7221;УПЛОТНИТЕЛЬ 700-40-7221
Шайба  48.02.01;0;;от 50-26-570СП отдельно не поставляется;;
Прокладка;261255;;номер не известный;;
Поршень;37-26-208СП;;на гидроциллиндр подъема отвала 18-26-270СП. Отдельно не поставляетсяПредлагать гидроциллиндр;;
Кольцо;700-40-6082(700-40-6093);;номера не известны;;
Плита маслораспределительная;                      16-09-135 (снята с производства вместо нее 51-09-195 (под ПД-23У + под фильтр масляный 65-09-123СП);;51-09-195;51-09-195;Плита
Болт М10х55.58.019;0;;М10-6GХ55.58.019;М10-6GХ55.58.019;БОЛТ М10-6GХ55.58.019
16-07-5СП (старого образца);Установка вентилятора(ниже расценка);;;;
крестовина;65-07-103СП;;;65-07-103СП;Крестовина
механизм натяжения;51-07-103СП;;;51-07-103СП;Механизм натяжения
кольцо (входит в шкив 65-07-112СП);16-03-03;;;;
проставка (входит в шкив 65-07-112СП);65-07-6;;;65-07-6;Проставка
крышка (входит в шкив 65-07-112СП);65-07-46;;;65-07-46;Крышка
прокладка (входит в шкив 65-07-112СП);700-40-9226;;;700-40-9226;ПРОКЛАДКА 700-40-9226
пластина (входит в шкив 65-07-112СП);31324;;;31324;ПЛАСТИНА СТОПОРНАЯ 31324
Шайба (входит в шкив 65-07-112СП);07105;;;07105;Шайба
кольцо (входит в шкив 65-07-112СП);700-39-506;;;700-39-506;Кольцо В72 ГОСТ 13941-86
подшипник (входит в шкив 65-07-112СП);306;;;;
втулка (входит в шкив 65-07-112СП);65-07-45;;;65-07-45;Втулка
шкив (входит в шкив 65-07-112СП);65-07-48;;;65-07-48;Шкив
втулка (входит в шкив 65-07-112СП);65-07-47;;;65-07-47;Втулка
манжета (входит в шкив 65-07-112СП);720-15-126СП;;;720-15-126СП;МАНЖЕТА 720-15-126СП
пружина (входит в шкив 65-07-112СП);700-38-5354;;;;
кронштейн;51-07-102СП;;;51-07-102СП;Кронштейн
масленка;1,3 Ц6;;;;
штуцер;411155;;;411155;Штуцер
лапа;51-07-48;;;51-07-48;Лапа
болт;м10х30.58.019;;М10-6GХ30.58.019;М10-6GХ30.58.019;БОЛТ М10-6GХ30.58.019
болт;м10х45.58.019;;М10-6GХ45.58.019;М10-6GХ45.58.019;БОЛТ М10-6GХ45.58.019
шайба;10ОТ6509;;10ОТ65Г09;10ОТ65Г09;ШАЙБА ПРУЖИННАЯ 10ОТ65Г09
болт;М8-6Gх20.88.35.019;;;М8-6GХ20.88.35.019;Болт
шайба;8ОТ65Г09;;8Т65Г09;8Т65Г09;ШАЙБА ПРУЖИННАЯ 8Т65Г09
болт;М8х25.88.35.019;;М8-6GХ25.88.35.019;М8-6GХ25.88.35.019;БОЛТ М8-6GХ25.88.35.019
болт;М12х35.58.019;;М12-6GХ35.88.019;М12-6GХ35.88.019;БОЛТ М12-6GХ35 88.019
шайба;12ОТ65Г09;;;12ОТ65Г09;ШАЙБА ПРУЖИННАЯ 12ОТ65Г09
шпилька;29311;;;29311;Шпилька М12х1,75-3n/1,25-6gх38.66.016 ГОСТ 22034-76
гайка М12х1,25;700-30-2046;;;700-30-2046;Гайка
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
на Б 11 шестерня, которая на Т-170 идет 150 -я, а на Т-130 29 -я;0;;50-19-150;50-19-150;Шестерня
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
счет на з\ч Т-130 ;0;;;;
0;0;;;;
Коленвал 1шт ;0;;16-03-112СП;16-03-112СП;Вал коленчатый
Вкладыши к валу - 2 к-та;0;;А23.01.103-160СБН1;А23.01.103-160СБН1;ВКЛАДЫШ КОРЕННОЙ А23.01.103-160сб.Н1
0;0;;А23.01.100-160СБН1;А23.01.100-160СБН1;ВКЛАДЫШ ШАТУННЫЙ А23.01.100-160сб.Н1
Шатун - 1;0;;51-03-112СП;51-03-112СП;Шатун
Кольца поршневые 145;0;;51-03-115СП;51-03-115СП;КОЛЬЦО ПОРШНЕВОЕ СТ-51-03-115СП
Прокладки к двигателю - все ;0;;р/к Д160;;
Венец маховика - 1;0;;03618-1;03618-1;Венец
Муфта - 1 ;0;;18-14-4СП;18-14-4СП;МУФТА СЦЕПЛЕНИЯ 18-14-4СБ(СП)
Вал - к-т. 50-14-113СБ;0;;18-14-77 ;;
0;0;;18-14-126;;
Пробка радиатора - 1;0;;А21.05-480СБ;;
Фильтр топливный - 2шт;0;;ЭФТ-75;;
Фильтр топливный ХБ - 2шт;0;;ЭФ-01-00СБ;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Двигатель;Д-160.01Б-04;;65-14-029СП;65-14-029СП;Дизель Д180.101-4
Рама тележки болот. левая;48-21-111 (20-21-127);;48-21-111-01СП;48-21-111-01СП;Рама тележки
Рама тележки болот. правая;48-21-112 (20-21-126);;48-21-112-01СП;48-21-112-01СП;Рама тележки
Нож средний (9отв*2) с наплавкой;067.55.11.004-02/80-52-61;;80-52-61;80-52-61;Нож средний
Нож боковой левый-8д.;80-52-59;;;;
Нож боковой правый-8д.;80-52-60;;;;
Нож боковой правый-12д.;Д661-02.001.02;;80-52-111-02;80-52-111-02;Нож боковой
Нож боковой левый-12д.;Д661-02.002.02;;80-52-111-01;;
Уплотнение малое;20-19-123СП;;;20-19-123СП;Уплотнение
Уплотнение большое;24-19-119СП;;;24-19-119СП;Уплотнение
Шестерня;24-19-29;;;24-19-29;Шестерня ведущая
Шестерня двойная;20-19-24;;;20-19-24;Шестерня двойная
Лабиринт;50-19-156СП;;;50-19-156СП;Лабиринт
Лента тормоза;18360-01;;;;
Шпилька (черн.);700-29-2369;;;700-29-2369;Шпилька
Втулка (черн.);18-19-19;;;18-19-19;Втулка
Гайка (черн.);700-30-2047;;;700-30-2047;Гайка
Шестерня;19216;;19216;19216;Шестерня
Тормозок;18-14-140;;18-14-140-1СП;18-14-140-1СП;Тормозок
Пластина;18-14-122;;;;
Болт (М12*25.58.019) муфты сцепл.;М12*25;;М12-6GХ25.58.019;М12-6GХ25.58.019;БОЛТ М12-6GХ25.58.019
Шайба;12 ОТ65Г09;;;;
Кольцо;700-58-2412;;;700-58-2412;Кольцо В50 ГОСТ 13940-86
Муфта;20-14-21;;;20-14-21;Муфта
Вал-комплект;48-14-101;;;;
Кольцо;46812;;46812;46812;КОЛЬЦО 46812
Болт;12304;;12304;12304;Болт
Пластина;31545;;31545;31545;ПЛАСТИНА 31545
Кольцо;700-58-2520;;;700-58-2520;Кольцо пружинное
Кольцо;21363;;21363;21363;КОЛЬЦО 21363
Прокладка;700-40-5259;;;;
Крышка;18-14-125;;;18-14-125;Крышка
Крышка;20-14-22;;;;
Вал-комплект;50-14-113;;50-14-113СБ;;
Цепь гусеничная ;ЧД-50-22-103СБ;;ЧД-50-22-103СБ;;
Болт башмака ;700-28-2352;;М20х1,5х62;М20Х1,5Х62;БОЛТ М20Х1,5Х62
Гайка ;30326-2;;;;
Каток опорный о/б;ЧД-21-169СБ;;;;
Каток опорный д/б;ЧД-21-170СБ;;;;
Уплотнение большое;24-19-119СП;;;24-19-119СП;Уплотнение
Уплотнение малое;20-19-123СП;;;20-19-123СП;Уплотнение
Шестерня;60-19-1;;;60-19-1;Шестерня
Шестерня (венец);60-19-2;;;60-19-2;Венец
Шестерня;50-19-148;;;50-19-148;Шестерня
Шестерня;50-19-149;;;50-19-149;Шестерня
Шестерня;50-19-150;;;50-19-150;Шестерня
Корпус подшипника;50-19-145;;;50-19-145;Корпус подшипника
Трубка;16348;;16348СП;16348СП;Трубка
Палец;16136;;16136;16136;Палец
Палец;16350;;16350;16350;Палец
Болт М16*50;28431(700-28-2621);;М16-6GХ35.88.019;М16-6GХ35.88.019;БОЛТ М16-6GХ35.88.019
Болт;700-28-2509 (16137);;700-28-2509;700-28-2509;Болт
Колесо ведущее (с мехобработкой);50-19-99;;;50-19-99;Колесо ведущее
Колесо ведущее (с мехобработкой);50-19-160-1;;;50-19-160-1;Венец ведущего колеса
Колесо натяжное (с мехобработкой);50-21-212;;;50-21-212;Колесо натяжное
Колесо натяжное левое;50-21-305СБ;;;;
Колесо натяжное правое;50-21-306СБ;;;;
Опора колеса натяжного левая;24-21-149 СБ;;;;
Опора колеса натяжного правая;24-21-148 СБ;;;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Опора    ;50-21-423сп;;;50-21-423СП;Опора
Опора    ;50-21-424сп;;;50-21-424СП;Опора
Гусеница    ;50-22-9сп;;ЧД-50-22-9СБ;;
Ремкомплект турбокомпрессора   ткр 11н-3;0;;;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
лента;0;;ЧД-50-22-9СБ или 24-22-1СБ;;
катки однобортные;0;;ЧД-21-169СП;;
катки двубортные;0;;ЧД-21-170СБ;;
сегменты;0;;50-19-201;50-19-201;Сегмент
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
0;64-12-203СП;;;64-12-203СП;Блок клапанов
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
гусеница для обычных условий, сухой шарнир;0;;ЧД-48-22-7СБ;;
гусеница шарнир со смазкой ;0;;ГМ-10-07СП;ГМ-10-07СП;Гусеница
гусеница сухой шарнир;0;;48-22-4СП;;
колесо натяжное бульдозер 170М1.01ЕН;24-21-146СП;;50-21-306СП;50-21-306СП;Колесо натяжное
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Каток поддерживающий;50-21-416СП;;;;
Каток опорный (однобортный);24-21-169СП;;;24-21-169СП;Каток однобортный
Каток опорный (двубортный);24-21-170СП;;;24-21-170СП;Каток двубортный
Цепь;50-22-103СП;;ЧД-50-22-103СБ;;
Цепь;50-22-127-02;;ЧД-50-22-103-02СБ;;
Палец замыкающий;24-22-7,гм-1-2-01;;;;
Конус  стопорный;22109;;22109;22109;Конус стопорный
Колесо натяжное  (левое);50-21-305-05СП;;;50-21-305-05СП;Колесо натяжное
Колесо натяжное  (правое);50-21-306-05СП;;;50-21-306-05СП;Колесо натяжное
Механизм натяжения (цилиндр);50-21-136 СП;;50-21-136СП;50-21-136СП;Цилиндр
Генератор;50-1037 СП;;5201.3771-10;5201.3771-10;ГЕНЕРАТОР 5201.3771-10
Стартер;42. 3708.000;;42.3708.000;42.3708.000;СТАРТЕР 42.3708.000
Фильтр маслянный;65-09-123 СП;;Р-635-1.06;;
Фильтр топливный ( грубой );51-70-148СП;;51-70-142СП;51-70-142СП;Отражатель
Фильтр топливный ( тонкой );51-70-137СП;;ЭФТ-75А;;
Фильтр-патрон;А41 10.000-02;;;;
Фильтр-патрон;А41 20.000-01;;в сборе с предыдущим;;
Элемент фильтр;ЭФМ-011;;Р-635-1.06;;
Кассета;17-05-176 СП;;17-05-176СП;17-05-176СП;Кассета
Топливный насос;51-67-24СП;;51-67-24-01СП;51-67-24-01СП;Насос топливный
Секция топливного насоса;51-67-154 СП;;51-67-154СП;51-67-154СП;Секция топливного насоса
Форсунка;14-69-117-1СП;;;14-69-117-1СП;Форсунка
Распылитель форсунки;14-69-107-1СП;;;14-69-107-1СП;Распылитель
Насос;16-08-140СП;;;16-08-140СП;Насос
Ремень генератора;(12.5*9*1090);;11-12,5х9-1090;11-12,5Х9-1090;РЕМЕНЬ ВЕНТИЛЯТОРНЫЙ 11-12,5Х9-1090
Ремень вентилятора;(16*11*1650);;11-16Х11-1650;11-16Х11-1650;РЕМЕНЬ ВЕНТИЛЯТОРНЫЙ 11-16Х11-1650
Муфта сцепления;50-14-600  СП;;18-14-4СП;18-14-4СП;МУФТА СЦЕПЛЕНИЯ 18-14-4СБ(СП)
Муфта сцепления;48-14-600  СП;;20-14-2СП;20-14-2СП;МУФТА СЦЕПЛЕНИЯ(БОЛОТНАЯ) 20-14-2СБ(СП)
Диск ведомый;18-14-135 СП;;18-14-135СП;18-14-135СП;Диск ведомый
Диск ведущий;18-14-44;;;18-14-44;Диск ведущий
Вал;20-14-24;;;20-14-24;Вал карданный
Сервомеханизм;50-15-118 СП;;50-15-118СП;50-15-118СП;Сервомеханизм
Сервомеханизм управления поворотом;64-17-2СП;;;64-17-2СП;Сервомеханизм
Лента;18360-01СП;;;18360-01СП;Лента тормоза
Полуось;20-19-20;;;20-19-20;Полуось
Полуось;20-19-4-01СП;;20-19-20;20-19-20;Полуось
Болт;700-28-2546-01;;700-28-2546;700-28-2546;Болт
Болт;700-28-2173;;700-28-2173 М12Х1,25Х35.019;700-28-2173 М12Х1,25Х35.019;БОЛТ 700-28-2173 М12Х1,25Х35.019
Пластина стопорная;700-31-2440;;;700-31-2440;ПЛАСТИНА 700-31-2440
Стакан;50-14-63;;;50-14-63;Стакан
Турбокомпрессор;51-54-1-01;;51-54-1СП;51-54-1СП;Турбокомпрессор ТКР8,5С
Рукав;700-40-5967;;;700-40-5967;ШЛАНГ 700-40-5967
Рукав   16;50-26-485-08  С;;50-26-485-08СП;50-26-485-08СП;РВД Ф16 L-1410 50-26-485-08СП
Рукав с  защитой;64-26-27СП;;длина, диаметр?;;
Рукав 16;50-26-485-04С;;50-26-485-04СП;50-26-485-04СП;РВД Ф16 L-910 50-26-485-04СП
Рукав  20;50-26-486-20 СП;;50-26-486-20СП;50-26-486-20СП;РВД Ф20 L-2300 50-26-486-20СП
Рукав;64-26-27-06 СП;;64-26-27-06СП;64-26-27-06СП;РВД Ф16-28-1110 М27Х1,5-У ПРУЖИНА 64-26-27-06СП
Рукав 16;50-26-485-10 СП;;50-26-485-10СП;50-26-485-10СП;РВД Ф16 L-1710 50-26-485-10СП
Насос;НШ   10У-3Л;;НШ 10У-3Л ;;
Прокладка;51-02-32-В;;;;
Прокладка;700-40-2108;;;700-40-2108;ПРОКЛАДКА 700-40-2108
Магнето;М-149А1-3728 000;;М-149А1-3728000;М-149А1-3728000;МАГНЕТО М-149А1-3728000
Свеча зажигания;А 11-3;;А-11-1 БЕЗ ГАЙКИ;А-11-1 БЕЗ ГАЙКИ;СВЕЧА ЗАЖИГАНИЯ А-11-1 БЕЗ ГАЙКИ
АКБ;6СТ – 75 А/Ч.;;;;
Лампа;А  24-2;;;;
Лампа;А 24-21 -3;;;;
Рем.комплект  блока  перед.;64-12-200 СП;;64-12-200СП;64-12-200СП;Блок передач
Рем.комплект  блока   клап.;64-12-200;;64-12-203СП;64-12-203СП;Блок клапанов
Ступица;50-19-145 СП;;50-19-145СП;50-19-145СП;Ступица
Ступица;48-19-146СП;;;48-19-146СП;Ступица
Шестерня;60-19-1;;;60-19-1;Шестерня
Венец;60-19-2;;;60-19-2;Венец
Подшипник;70-2228КМ;;;70-2228КМ;ПОДШИПНИК 70-2228КМ
Подшипник;2224КМ;;;2224КМ;ПОДШИПНИК 2224КМ
Шестерня;59-19-148;;50-19-148;50-19-148;Шестерня
Шестерня;59-19-149;;50-19-149;50-19-149;Шестерня
Подшипник;70-32417;;;;
Подшипник;70-32612К;;;;
Подшипник;213;;;;
Фланец;50-19-158;;;50-19-158;Фланец
Сегмент .;50-19-201;;;50-19-201;Сегмент
Болт;М20*1.5*62;;;;
Гайка;30326-1;;;;
Болт;700-28-2379;;;700-28-2379;Болт
Болт;700-28-2320-01;;;700-28-2320-01;Болт
Болт;М10*30.58.019;;;М10-6GХ130.58.019;БОЛТ М10-6GХ130.58.019
Гайка;30326-1;;;;
Шайба;27Т65Г 09;;27Т65Г09;27Т65Г09;ШАЙБА ПРУЖИННАЯ 27Т65Г09
Шайба;20 ОТ 65Г 09;;20ОТ65Г09;20ОТ65Г09;ШАЙБА ПРУЖИННАЯ 20ОТ65Г09
Шайба;12 ОТ 65Г 09;;12ОТ65Г09;12ОТ65Г09;ШАЙБА ПРУЖИННАЯ 12ОТ65Г09
Болт;700-28-2625;;М20Х1,5-6GХ85.109.019;М20Х1,5-6GХ85.109.019;БОЛТ М20Х1,5-6GХ85.109.019
Гайка;700-30-2017;;;;
Болт;700-28-2625;;М20Х1,5-6GХ85.109.019;М20Х1,5-6GХ85.109.019;БОЛТ М20Х1,5-6GХ85.109.019
Фрикцион бортовой(левый);24-16-102-01 СП;;24-16-102СП;24-16-102СП;Фрикцион бортовой левый
Подшипник концевой;21-19-194 СП;;21-19-103СП;21-19-103СП;Подшипник концевой
Подшипник концевой;21-19-194 СП;;21-19-104СП;21-19-104СП;Подшипник концевой
Комплект  уплотнений;20-19-124;;20-19-124СП;20-19-124СП;Уплотнение
Головка блока цилиндров;51-02-3СП;;;51-02-3СП;Головка цилиндров
Прокладка;51-02-С13;;51-02-107СП (медная);;
Манжета;Кат-40-5378;;КАТ-40-5378 манжета на каток со втулкой;;
Пружина;700-38-2752;;;700-38-2752;Пружина
Кольцо пружинное;700-58-2158-01;;;700-58-2158-01;Кольцо пружинное
Обойма;211220;;211220;211220;Обойма
Кольцо;24-21-155;;;24-21-155;КОЛЬЦО 24-21-155
Кольцо .;24-21-156;;;24-21-156;КОЛЬЦО 24-21-156
Болт;2816;;М12-6GХ30.88.019;М12-6GХ30.88.019;БОЛТ М12-6GХ30.88.019
Шайба;12 ОТ65 Г 09;;12ОТ65Г09;12ОТ65Г09;ШАЙБА ПРУЖИННАЯ 12ОТ65Г09
Кольцо;Кат-21-60-03;;КАТ-21-60-05 кольцо на каток со втулкой;;
Прокладка;21443;;21443;21443;ПРОКЛАДКА 21443
Прокладка;21-21-8;;;21-21-8;ПРОКЛАДКА 21-21-8
Шайба;211238;;211238;211238;Шайба
Подшипник;954712К8;;;954712К8;ПОДШИПНИК 954712К8
Прокладка;Кат-40-5377;;;;
Втулка;50-21-395;;50-21-434;50-21-434;Втулка
Кольцо;21442;;700-58-2610;700-58-2610;Кольцо
Ось;211236;;211236;211236;Ось
Гидроцилиндр;131-26-108-02 СП;;131-26-108-02СП;131-26-108-02СП;Гидроцилиндр
Кольцо пружинное;700-58-2571;;;;
Втулка;50-26-876;;;;
Поршень;50-26-87;;;;
Пружина;700-38-2879;;;;
Проставка;50-26-875;;;;
Винт;700-35-2177;;;;
Клапан;50-50-245;;входит в 50-26-507СП;;
Втулка;50-26-724;;входит в 50-26-507СП;;
Клапан;50-26-507СП;;;50-26-507СП;Клапан
Гайка;700-41-3663;;;;
Кольцо;024-030-36-2-2;;входит в р/к;;
Уплотнение;Е13М-100-5;;входит в р/к;;
Кольцо;Е21-100-12-3.0;;Е21-100-12-3,0;Е21-100-12-3,0;ЭЛЕМЕНТ ОПОРНО-УПЛОТНИТЕЛЬНЫЙ Е21-100-12-3,0
Кольцо;045-050-30-2-2 т;;входит в р/к;;
Болт;М10-6g*75.58.019;;;;
Шайба .;10 ОТ 65Г 09;;10ОТ65Г09;10ОТ65Г09;ШАЙБА ПРУЖИННАЯ 10ОТ65Г09
Гайка;М10-6Н.6.019;;М10-7Н.6.019;М10-7Н.6.019;ГАЙКА М10-7Н.6.019
Шкив;65 07 48;;65-07-48;65-07-48;Шкив
Подшипник;306;;;;
Подшипник;206;;;;
Манжета;720-15-126 СП;;720-15-126СП;720-15-126СП;МАНЖЕТА 720-15-126СП
Манжета;2.2-50*70-1;;;2.2-50Х70-1;МАНЖЕТА 2.2-50Х70-1
Шайба;М10Т 65Г  09;;10ОТ65Г09;10ОТ65Г09;ШАЙБА ПРУЖИННАЯ 10ОТ65Г09
Болт;М10*50.58.019;;М10-6GХ55.58.019;М10-6GХ55.58.019;БОЛТ М10-6GХ55.58.019
Болт;М10*30.58.019;;М10-6GХ30.58.019;М10-6GХ30.58.019;БОЛТ М10-6GХ30.58.019
Болт;М8-6g *20.88.35.019;;М8-6GХ20.88.35.019;М8-6GХ20.88.35.019;Болт
Болт;М8*25.88.35.019;;;М8-6GХ25.88.35.019;БОЛТ М8-6GХ25.88.35.019
Болт;М12*35.58.019;;М12-6GХ35.88.019;М12-6GХ35.88.019;БОЛТ М12-6GХ35 88.019
Термостат;ТС  107 -1306100-01;;;;
Датчик указателя температуры;ТМ100-В;;ТМ100В-3808000;ТМ100В-3808000;ДАТЧИК ТМ 100В-3808000
Датчик сигнализатор;65-09-132СП;;;65-09-132СП;Датчик сигнализатора
Насос маслянный;51-09-217СП;;;51-09-217СП;Насос масляный
Валик привода мас.насоса.;51-09-226СП;;;51-09-226СП;Валик
Кольцо;022-028-36-2-2;;;022-028-36-2-2;КОЛЬЦО 022-028-36-2-2
Кольцо;018-022-25-2-5;;018-022-25-2-2;018-022-25-2-2;КОЛЬЦО 018-022-25-2-2
Золотник;64-12-355;;64-12-201СП;64-12-201СП;Плита
Золотник;64-12-352;;64-12-201СП;64-12-201СП;Плита
Клапан;62-12-509;;В сборе с нижеслед.;;
Клапан предохранит.;62-14-204СП;;64-12-201СП;64-12-201СП;Плита
Вал верхний в сборе;50-12-246 СП;;50-12-246СП;50-12-246СП;Вал
Вал промежуточный в сборе;50-12-230 СП;;50-12-230СП;50-12-230СП;Вал
Вал второй промежуточный в сборе;50-12-247 СП;;50-12-247СП;50-12-247СП;Вал
Вал нижний;50-12-224СП;;64-12-275СП;64-12-275СП;Нижний вал в сборе с конической шестерней. Комплект
Подшипник;312;;;;
Корпус подшипника;18-12-187-1;;;18-12-187-1;Корпус
Корпус подшипника;18-12-188-1;;;18-12-188-1;Корпус
Подшипник;311А;;;;
Корпус подшипника;18-12-190-1;;;18-12-190-1;Корпус
Подшипник;50-12-278СП;;170311А1 + штифт 700-32-2226;;
Вилки переключения передач:;50-12-563;;;50-12-563;Вилка
Вилки переключения передач:;50-12-562;;;50-12-562;Вилка
Вилки переключения передач:;50-12-581;;;50-12-581;Вилка
Вилки переключения передач:;50-12-565;;;50-12-565;Вилка
Манжета;2.2-90*120-2;;;;
Манжета;2.2-90*120-1;;;2.2-90Х120-1;МАНЖЕТА С ПРУЖИНОЙ 2.2-90Х120-1
Масленка;1.3. Ц6;;1.3.Ц6;1.3.Ц6;ПРЕСС-МАСЛЕНКА 1.3Ц6 (864006)
Шпилька;29338;;29338;29338;Шпилька
Гайка;30230;;30230;30230;Гайка
Шайба;30 65Г 09;;30Н65Г09;30Н65Г09;ШАЙБА ПРУЖИННАЯ 30Н65Г09
Гайка;30230;;30230;30230;Гайка
Болт;700-28-2518;;;700-28-2518;Болт
Шайба;30  65Г  09;;30Н65Г09;30Н65Г09;ШАЙБА ПРУЖИННАЯ 30Н65Г09
Диск;17-73-139СП;;;17-73-139СП;Диск
Головка блока цилиндров;02240-01;;;02240-01;Головка цилиндров
Прокладка;700-40-20006СП;;40944СП (медная);;
Поршень;46463;;17-03-27;17-03-27;ПОРШЕНЬ 17-03-27 К ДВИГАТЕЛЮ П23У
Кольцо поршневое;СТ-03350;;03712СП;;
Кольцо поршневое;СТ-03351;;входит  в предыдущий;;
Палец;3158;;03158-1;03158-1;Палец поршневой
Вал коленчатый;3341;;17-03-26СП;17-03-26СП;Вал коленчатый. Комплект
Подшипник;211 АК;;6-211(211АК);6-211(211АК);ПОДШИПНИК 6-211(211АК)
Подшипник;3К20*34*24.3,3Е;;3К20Х34Х24,3Е;3К20Х34Х24,3Е;ПОДШИПНИК 3К20Х34Х24,3Е
Подшипник;45804;;;;
Подшипник;210 АК;;210(210АК,210А,6-210);210(210АК,210А,6-210);ПОДШИПНИК 210АК(210А,6-210,210)
Гайка;3013;;входит в нижеследующую;;
Болт;700-28-2486;;М16-6GХ140.88.019;М16-6GХ140.88.019;БОЛТ М16-6GХ140.88.019
Прокладка;700-40-8750СП;;;700-40-8750СП;Прокладка
Прокладка;46160;;46160;46160;ПРОКЛАДКА 46160
Прокладка;46238;;46238;46238;ПРОКЛАДКА 46238
Прокладка;700-40-2049;;;700-40-2049;ПРОКЛАДКА 700-40-2049
Карбюратор;17-05-188 СП;;17-05-185СП;;
Гидроцилиндр;131-26-108-02 СП;;131-26-108-02СП;131-26-108-02СП;Гидроцилиндр
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Болт;М 20х1.5х62;;;;
Вык.карданный ;18-14-77;;;;
Гайка;30326-1;;;;
Генератор;5201,3771-10;;5201.3771-10;5201.3771-10;ГЕНЕРАТОР 5201.3771-10
Датчик оборотов индуктивный;IDR 18/20-L400 50MN;;не на технику чтз;;
Джойстик электронный;HG 405 GB /11-S;;не на технику чтз;;
Диск;17-73-139СП;;;17-73-139СП;Диск
Диск;16121;;16121;16121;Диск
Диск;50-16-111СП;;металлокерамический диск на бортфрикцион. Есть в програаме у заводчан;;
Диск;50-16-7-02;;;50-16-7-02;Диск
Дроссельный потенциометр;WS-1 T90/10;;не на технику чтз (на автомобиль управление воздушной заслонкой);;
Карбюратор;К125Л;;;К125Л;КАРБЮРАТОР К125Л
Каток двубортный;24-21-170-01;;24-21-170СП;24-21-170СП;Каток двубортный
Каток двубортный;Кат-21-170СП-Б;;;КАТ-21-170СП-Б;Каток двубортный
Каток однобортный;24-21-169-01;;24-21-169СП;24-21-169СП;Каток однобортный
Каток однобортный;Кат-21-169СП-Б;;;КАТ-21-169СП-Б;Каток однобортный
Каток поддерживающий;50-21-416СП;;КАТ-41-416СП;;
